"",Label,Glyoxylic acid-meto-TMS,Pyruvic acid-meto-TMS,Lactic acid-2TMS,Caproic acid-TMS,Glycolic acid-2TMS,Alanine-2TMS,Hydroxylamine-3TMS,Glycine-2TMS,Oxalic acid-2TMS,3-Hydroxypropionic acid-2TMS,2-Aminoisobutyric acid-2TMS,3-Hydroxybutyric acid-2TMS,2-Aminobutyric acid-2TMS,3-Aminopropanoic acid-2TMS,3-Aminoisobutyric acid-2TMS,Valine-2TMS,Urea-2TMS,Serine-2TMS,Benzoic acid-TMS,2-Aminoethanol-3TMS,Octanoic acid-TMS,Leucine-2TMS,Phosphoric acid-3TMS,Isoleucine-2TMS,Proline-2TMS,Maleic acid-2TMS,Nicotinic acid-TMS,Succinic acid-2TMS,Glyceric acid-3TMS,Uracil-2TMS,Serine-3TMS,Fumaric acid-2TMS,Nonanoic acid-TMS,Threonine-3TMS,Thymine-2TMS,Glutaric acid-2TMS,Hydroquinone-2TMS,3-Aminopropanoic acid-3TMS,Glutaconic acid-2TMS,3-Aminoisobutyric acid-3TMS,Decanoic acid-TMS,Citramalic acid-3TMS,Malic acid-3TMS,Niacinamide-TMS,Adipic acid-2TMS,Aspartic acid-3TMS,3-Aminoglutaric acid-2TMS,4-Hydroxyproline-3TMS,Methionine-2TMS,4-Aminobutyric acid-3TMS,5-Oxoproline-2TMS,Cytosine-2TMS,Threonic acid-4TMS,Cysteine-3TMS,Creatinine-3TMS,2-Hydroxyglutaric acid-3TMS,3-Hydroxyglutaric acid-3TMS,2-Isopropylmalic acid-3TMS,2-Ketoglutaric acid-meto-2TMS,Hypotaurine-3TMS,Ornithine-3TMS,Asparagine-4TMS,Glutamic acid-3TMS,Triethanolamine-3TMS,5-Aminovaleric acid-3TMS,Phenylalanine-2TMS,Lyxose-meto-4TMS(2),Arabinose-meto-4TMS,Lauric acid-TMS,Homocysteine-3TMS,Asparagine-3TMS,3-Sulfinoalanine-3TMS,Ribonolactone-3TMS,Lysine-3TMS,"1,6-Anhydroglucose-3TMS",2-Aminoadipic acid-3TMS,Glutamine-4TMS,Putrescine-4TMS,Dihydroxyacetone phosphate-meto-3TMS(1),Glycerol 3-phosphate-4TMS,Dihydroxyacetone phosphate-meto-3TMS(2),Glutamine-3TMS,O-Phosphoethanolamine-4TMS,2-Deoxy-glucose-4TMS(2),Glycyl-Glycine-4TMS,2-Aminopimelic acid-3TMS,Citric acid-4TMS,Ornithine-4TMS,Arginine-3TMS,Hypoxanthine-2TMS,Glycyl-Glycine-3TMS,Cadaverine-4TMS,Methionine sulfone-2TMS,Allose-meto-5TMS(1),Myristic acid-TMS,Galactose-meto-5TMS(1),Glucose-meto-5TMS(1),Mannose-meto-5TMS(2),Allose-meto-5TMS(2),Galactose-meto-5TMS(2),Adenine-2TMS,Glucose-meto-5TMS(2),Glucosamine-5TMS(1),Mannitol-6TMS,Sorbitol-6TMS,Lysine-4TMS,Glucuronic acid-meto-5TMS(1),Tyramine-3TMS,Histidine-3TMS,Ureidosuccinic acid-3TMS,Ascorbic acid-4TMS,Tyrosine-3TMS,Galacturonic acid-meto-5TMS(2),1-Hexadecanol-TMS,Glucaric acid-6TMS,Urocanic acid-2TMS,Palmitic acid-TMS,N-Acetylmannosamine-meto-4TMS(1),Inositol-6TMS(2),Ribose 5-phosphate-meto-5TMS(1),Ribose 5-phosphate-meto-5TMS(2),Ribulose 5-phosphate-meto-5TMS(2),Guanine-3TMS,Norepinephrine-5TMS,Margaric acid-TMS,Octadecanol-TMS,Cystathionine-4TMS,7-Methylguanine-2TMS,Linoleic acid-TMS,Oleic acid-TMS,Tryptophan-3TMS,Elaidic acid-TMS,Spermidine-5TMS,Tryptamine-3TMS,Stearic acid-TMS,Fructose 6-phosphate-meto-6TMS,Glucose 6-phosphate-meto-6TMS(1),Cystine-4TMS,Oleamide-TMS,Sedoheptulose 7-phosphate-meto-7TMS,Docosahexaenoic acid-TMS,Sucrose-8TMS,Adenosine-4TMS,Cytidine-4TMS,Lactitol-9TMS,Spermine-6TMS,Uridine monophosphate-5TMS,Adenosine monophosphate-5TMS
Egg_A,1,-0.531950593425021,-0.247563983903371,-1.10627316451239,-0.321459544931753,-0.22444587916059,2.47869109843923,-1.04705245086551,-0.976212390971217,-0.267690554502758,-0.294407878753894,-0.182738201817223,-0.366181774380121,-0.154472588653088,0.283915201373482,0.230193778345351,-2.85741291360712,-0.370588734267482,-0.447746618236932,-0.287808246976848,-0.262556314963402,-0.163050120719759,0.124120571913487,0.0743111356459433,-0.969704773068226,-0.871188912192333,0.138032147583852,-0.12204682278839,-0.231415408035659,-0.0501375883008601,-0.0441795715400774,-2.5804796993325,-0.327626517356664,-0.703109286356361,0.829731801296499,0.00528600577933725,0.0987670245172028,-0.0608565837908818,0.0599098018550189,0.129715369839764,0.077093813743742,-0.1317060887808,0.035868043472312,-0.200412110780097,-0.00777615621942569,0.0481737284774396,-0.252001359974108,-0.278176386836733,0.137563272380713,0.277474161121849,0.193350697805992,3.51725166959731,0.438389405571995,0.34274048192208,2.74038372874511,0.270470455405779,-0.157813673779414,-0.379134553589885,-0.402522353827914,-0.273023006062851,0.334578951178993,0.440748950750907,0.615756231901278,-0.89890792981314,-0.108198161931516,0.113683705448129,0.582648660264132,-0.0306216918697221,-0.0357040086617332,-0.23520893211675,0.00989934022676945,1.57630921829059,-0.0934131607257997,0.527426263206437,0.102846364764743,-0.00945208166695825,-0.221398964362187,1.59354094059258,-0.0702328715010529,-0.391291509445196,-0.591172657292147,-0.375993245031786,3.65069809930158,-0.0496739732738872,-0.159610587585623,0.51044202745369,-0.170314452627418,-0.22368778732137,-0.324852978563762,0.333259801293262,0.000742654835750574,-0.752550911839918,-0.617153716060674,-0.0482278690316171,0.0851098259945762,-0.361829353940422,0.32505506476405,0.397870278883558,0.313326204050907,0.395825758629842,-0.163284927207707,0.344011675189709,-0.141349238432932,-0.02424407297457,-0.140497642254434,-0.216432754806981,0.95219492716966,-0.0800212384641538,0.128261991590219,1.15800387532217,-0.117427256934739,1.04674173908789,-0.458512295512657,0.553112749693154,-0.0940197368071917,0.0102887397197833,-0.0440762534958872,-1.3805196990729,0.116574750284092,0.0090074836373107,0.0743790389492978,0.0258703183740442,-0.102863434621742,-0.0557949782092377,-0.0896061772561376,-0.0863929663442608,-0.329612619008324,-0.0984367939419837,0.0328030090586397,-0.100533025623996,-0.0352985128357032,1.48358912726818,-0.149207938979198,-0.12904554199518,0.987365129247424,-1.45640992055997,-0.0156852871301457,0.0792921962205505,-0.055741790735756,-0.461808402297079,0.314125144742535,-0.067947650094765,-0.066804630017092,-0.17304209889777,-0.0508942776320278,-0.0185632726722685,-0.0842942910223493,0.226912749257943,0.181301563396058
Egg_B,1,-0.47861743304763,0.000454650462146893,-0.319453159922204,-0.0880863276931428,-0.0902430585984623,-0.91044173360199,-0.562672472020708,1.99445907935155,-0.0630818406792618,-0.0733540759760911,0.0618690262776125,-0.207954832646125,-0.0759508223182697,0.114399094399951,0.0557752260820464,-2.85741291360712,-0.085809051076589,-0.0533023798422439,-0.145408579633789,-0.244803736397828,-0.0132883374836686,0.124120571913487,0.0743111356459433,-1.62250876164956,-0.704612513985532,-0.0130490851652542,-0.0754491797774797,-0.104682492526878,-0.0405642811131257,0.362966625087767,-2.5804796993325,-0.323555352065591,-0.384605658444864,-0.111544310042005,0.18030887241637,0.166762920335582,-0.0289739647519168,0.0978886479941778,0.119624578576868,0.103590711486787,0.0145887776909784,-0.0161362460767233,-0.204327292537761,0.120219931447207,0.212305522272543,-0.594708856745966,-0.630800857232769,2.49525873627642,-0.117971709389453,0.150643951542176,3.51725166959731,0.181947335442929,0.0844964519487436,-0.673304267936609,-0.136404102053845,-0.189491293086224,-0.0438175349516164,0.0885892545407013,-0.217851119501636,0.235264162398609,0.350651470310505,-0.0262843402697341,-0.89890792981314,-0.00884201677341986,0.254774573332622,-0.346662207259337,0.00161934571230988,-0.0126857776721945,0.0356203970256216,-0.0585612404716423,1.36242868071075,-0.100749141698074,0.132021942416135,-0.0510586928386826,0.173322336085423,-0.0701205607574906,0.0295153887830377,0.0371723178581976,-0.397025564856744,-0.595429992878089,-0.399001806941844,3.65069809930158,-0.0339819286877424,-0.0126649508385519,-0.168876309495018,-0.174326759831888,-0.214292372347162,1.93062782881067,0.238594406569395,-0.0204214182878262,0.0104563778632947,-0.294446862963755,-0.0721691597652869,-0.0147146831982319,-0.123789281356521,0.147573758693493,0.229066838430235,0.147756064565045,0.227423472115375,-0.118098546013381,-0.0436696515814448,-0.149422433478598,-0.00855247074103728,-0.161676115303965,-0.0720964104782289,0.292208315954327,-0.0581243761959914,-0.290668449191719,-0.200184900594432,-0.101836395384118,-0.00269543968383288,-1.13436492698291,-0.0626161345412204,-0.0197509964964099,-0.0167687585326195,0.00756563284037568,0.068339581458161,0.254070250871763,-0.184411105417876,-0.0776268774116081,-0.040698899154901,-0.0851640303399966,-0.0404519454045953,0.0679288203985974,-0.073007264114379,-0.063082218081527,-0.180628878946393,-0.00658886059871913,-0.0501553308043713,0.050828551143446,-0.20366936961645,0.0553932438435791,-0.116418850240845,-0.0837548554584202,-0.637697249190808,-0.00119186675253158,-0.045812384333557,-0.105587002694168,0.0128437372349376,0.0777022718321887,-0.00381133639354599,-0.0693845879155916,-0.208345442249733,-0.0275636886580236,-0.00392913000879393,-0.0817393223868549,-0.0670056894325925,-0.00211770582932893
Egg_C,1,-0.298451483525211,0.283601874304127,-0.0572090535456462,-0.00911934076624511,-0.0124513753315837,2.47869109843923,-0.151214172743271,-0.976212390971217,0.31483910382411,0.0326662013905144,0.330735738317147,0.273476255313643,-0.043862028114247,-0.0998778489261802,-0.072072402917009,-1.97332227570786,-0.118146322805666,-0.178240817570697,-0.082744884020273,-0.140369026159902,-0.00397453870736477,-0.363656823233362,3.57882658700524,-0.842489941986271,-1.02717295965824,0.185255697979812,0.806346534030762,-0.186573776103868,0.0258295083089585,0.0234927069502109,-4.2221818238642,-0.31824121049339,-0.151070054129255,-0.111544310042005,-0.0334045617273121,0.111488893561077,0.41440036729649,-0.222827872312498,0.0676668038131555,-0.00216156742824662,-0.00561481547587076,-0.0107039085814279,-0.204327292537761,0.601685548298214,0.0819588738047889,-0.784531727889909,-0.840836907424217,-1.01728879985433,-0.0171593978782468,-0.0501344109265985,3.51725166959731,0.0127788096432731,0.0203370736704647,-0.225842548578115,-0.230655305318201,-0.201479579200947,0.0250018465533158,0.0885892545407013,-0.295163106284182,0.160939837845613,-0.299790719529463,-0.10639755333646,-1.6842511755348,0.185782711344936,-0.033595261789957,-0.503913674120236,-0.00232494489320151,-0.00697139079001485,0.0356203970256216,-0.0585612404716423,0.175898789137284,0.0666283449868031,-0.0857112116846846,-0.0510586928386826,0.106261147972707,-0.386216681738062,-0.193956747136697,0.0539168910376515,-0.382009200401297,-0.574645339744479,-0.401010189864707,0.745365830967508,0.281874108359533,1.41208329739554e-05,-0.127553356743618,-0.195368992569021,-0.235373863276097,1.93062782881067,-0.0255733574965062,-0.0204214182878262,0.0104563778632947,-0.0618573327538094,0.369060967240026,-0.0137259557386059,0.218344793197257,0.12567915995752,0.0532694867373001,0.147756064565045,0.0520438950832088,-0.148334884675143,-0.0832927721385965,-0.166276114626942,-0.00976749985150675,-0.13592255202714,0.0213809371990405,1.53701959618907,-0.0381962231619112,-0.0108056565140191,-0.143900449063666,-0.0934409813034924,-0.0113362808760616,1.96354091057375,-0.0097566884732338,-0.0525705740504299,-0.0167687585326195,-0.0376056575280025,-0.784134360286416,-0.0182406587645503,-0.184411105417876,-0.0577457541167699,0.0299236274458477,-0.0699860309002971,-0.0262880558959219,-0.0545206187737482,0.0240867862132301,0.0612646592570462,-0.108146260409263,-0.00658886059871913,-0.00135961919263292,0.3461854595149,0.198241392232807,0.211313880211771,-0.104812147906817,0.120241005526189,-0.732360998587644,-0.00119186675253158,-0.0441137847446026,-0.0366830218533418,0.297113011919344,0.239153619825045,0.0507505196715361,0.0472309316871763,-0.208345442249733,-0.0208371016980209,-0.00392913000879393,-0.0817393223868549,-0.0982081455965255,-0.00211770582932893
2 cell_A,2,-0.234022234392141,-0.0640399627995508,-0.956520612569577,-0.146618974444077,-0.108962106355959,-0.91044173360199,-0.830171003682905,1.99445907935155,-0.0630818406792618,-0.119798984632996,0.0700734628793229,-0.159257967725304,-0.234096766571223,-0.245717016604929,-0.0836142413949427,-2.58550666576409,-0.21529456315074,-0.359145430734482,-0.145408579633789,-0.120040947343202,-0.0910770678174303,-0.890101880984552,1.13760581880796,-1.32735530560239,-0.415135988537279,-0.0310946653784055,0.00139001254634228,-0.066886486336107,-0.0539863356022478,-0.100251825928146,-2.5804796993325,-0.220756574278896,-0.463030779460884,0.829731801296499,0.0245421702397109,-0.0202285748741967,-0.0579306343486625,-0.261291274758031,0.000705064109435589,-0.0627955748554439,-0.101597967997111,-0.0290185011492654,-0.121307998451416,-0.0508962220623472,-0.00642559523895756,-0.594708856745966,-0.630800857232769,-0.12745594949922,-0.196804621854677,0.0111039603438681,3.51725166959731,0.0571628759177983,0.0123381313916393,0.537272200739953,-0.065315324419826,-0.193011573207329,-0.196743784640742,-0.330406908296489,-0.217851119501636,0.125672640205707,1.08346764865499,0.242206568590534,0.467829214983317,-0.108198161931516,-0.0200311059868366,0.0183452796800857,-0.013723050447653,-0.0237683795026968,-0.166098723882741,-0.0021395466330373,0.824755122256917,0.046558133312434,0.121031430788283,-0.0101769540210702,-0.0199685680350406,-0.221398964362187,1.32861616993709,-0.0458548435220436,-0.0581898206100514,-0.213858339752475,-0.0409342801026494,2.24415374272073,-0.0413691034957132,-0.152240595609611,0.731584852183768,-0.0406264145727058,-0.0459232968328127,-0.428188514782236,0.333259801293262,-0.0204214182878262,0.188771391947606,0.159033367765946,-0.0431276343963591,-0.0147146831982319,-0.198893359013009,0.0671595328728025,0.0612007993427026,0.00346662235060813,0.0599563592736536,-0.109880722961905,-0.0105830828755129,-0.0899631872431506,-0.0153766620029668,-0.101201753527725,-0.134853644866111,1.53701959618907,-0.0667896557875096,-0.0108056565140191,0.100275828622004,0.359856717795461,-0.150423866487118,-1.70735727483376,-0.0643647384810801,-0.0362252760522781,-0.0204072330678042,-0.0398752971257372,-0.137247862631889,-0.0132390476215824,-0.0909910054471544,-0.0841555871096128,-0.0559259780582226,-0.093462537477677,-0.0460766025178862,-0.0789232169194565,-0.0799795458919753,-0.221550035032688,-0.081185676369494,-0.00658886059871913,-0.0759547680867619,-0.172052337805551,0.0810704770058344,-0.111584226541663,-0.121129721134102,0.0333978954826108,-0.338046273647395,-0.00768245485644734,-0.0523311809577711,0.101921074584872,0.0128437372349376,0.1886042535102,-0.0131858617216908,-0.08258138959426,-0.191595237480415,-0.0372906948860839,-0.00969201499509418,-0.0830644757237031,0.0797489825194317,0.0284411834587471
2 cell_B,2,-0.531950593425021,0.0302230569015977,-0.545925195684611,-0.0704241074672666,-0.122593383130573,-0.91044173360199,0.118287607873469,1.99445907935155,0.14820291370203,0.000394147740142839,0.244222782778483,-0.0518844762824853,-0.0852056969872725,-0.1240703034437,-0.0434936489643263,-2.58550666576409,-0.292897953403391,-0.121534145688909,-0.00734538579013154,-0.0456446117255341,-0.00397453870736477,-0.890101880984552,0.0743111356459433,-1.8946720828638,-0.871188912192333,0.0199315940924192,0.186591617878592,-0.104682492526878,-0.0360430663970848,-0.0187011159278382,-2.5804796993325,-0.0862823054957351,-0.00729031396027984,-0.51608099393794,0.113535325952384,-0.0183091778255277,-0.0532394887156758,-0.173890717066449,0.145352731739481,-0.00846771517048197,-0.0270639092367588,-0.0107039085814279,-0.00922492851884605,-0.0508962220623472,0.065416283144154,0.760025742988919,0.73605277425602,1.77286340588339,-0.217861837721837,0.0455132195897269,3.51725166959731,0.0571628759177983,-0.00126886979839462,-0.897268878662125,-0.188839357379263,-0.1799989304011,0.0250018465533158,0.0885892545407013,-0.290446457332166,0.255599811543314,0.628874226509944,0.105633273053823,0.467829214983317,0.0495327449389115,0.239687847768205,-0.784333483849486,0.00161934571230988,-0.00697139079001485,0.0356203970256216,-0.0585612404716423,0.953416332477616,-0.100749141698074,0.03222488240024,-0.0514036233590367,0.106261147972707,-0.0701205607574906,0.263108183455309,-0.0625011196883964,-0.272743801591182,-0.340567063507262,-0.207590609650449,3.65069809930158,-0.0225448681094577,-0.0295579241710434,-0.243697677630051,-0.131718644690003,-0.136795899099182,1.15397430135036,0.433706331552175,-0.0204214182878262,1.04557460956069,1.21419134266037,-0.0721691597652869,-0.0147146831982319,-0.106294505569551,-0.0275179725387551,-0.00960564247147334,-0.0439319015788227,-0.0106818141512417,-0.120395836838677,0.124826889693386,-0.158173506331206,-0.00855247074103728,-0.141956880391979,-0.064771721675834,-0.00700893578007407,-0.0254306322635663,-0.160872208771353,-0.651115838531691,0.064873064365749,-0.138505865128216,-1.7630423420099,-0.0626161345412204,-0.013448886550104,-0.0167687585326195,-0.0363579737818966,-0.389729875440571,0.0939691251855518,-0.115426412384677,-0.0428667879576734,-0.020108687866255,-0.0545090809909183,-0.0153183775018865,-0.0447554218464588,-0.0540853628523873,-0.107178546316247,-0.209715657353653,-0.00658886059871913,0.00688659392363007,-0.0352985128357032,-0.302527942367326,-0.0416669445365895,-0.0966447909071987,-0.0524382537353284,-0.637697249190808,-0.00474908861463617,-0.0441137847446026,-0.104610448227172,-0.508384454999173,0.034128443475517,0.00064077129363252,-0.0616624773376006,-0.213598975533181,-0.0111035245488982,-0.00392913000879393,-0.0817393223868549,-0.0870215372369859,-0.0754952055166775
2 cell_C,2,-0.114186450436668,0.390766245519648,-0.0572090535456462,-0.00911934076624511,-0.0124513753315837,2.47869109843923,0.259215347502932,-0.976212390971217,0.495116151049528,0.0326662013905144,0.132858495973038,0.106901926116837,-0.043862028114247,-0.141777479292078,-0.0836142413949427,-0.868243454561049,-0.307140505917264,-0.178240817570697,0.19995650533575,-0.0985728799766551,0.0462512264213286,-0.363656823233362,0.0743111356459433,-1.45098226544865,-0.81531767506561,0.168817870954779,0.806346534030762,0.089265733512419,0.0494468456290722,0.0570597028812389,-2.5804796993325,-0.137068985052029,-0.0821654330546835,-0.6854216642695,-0.0334045617273121,-0.0183091778255277,-0.0532394887156758,-0.313209039991859,0.0843283897961701,-0.0724453399519991,-0.0477142980299195,-0.0107039085814279,-0.101246789738113,0.344045514462576,0.113365296462262,-0.550405487398917,-0.672270747861874,-1.0050930829446,-0.191543736481339,-0.161440530806717,3.51725166959731,0.138409109031962,0.0225629068388223,-0.354971474007821,-0.199307453066374,-0.175190573818951,0.104898558013424,0.152975433045349,-0.11648490915363,0.0425053333910297,-0.25506438131636,-0.0758785799604276,-0.89890792981314,0.0260605590176763,-0.00839532276798561,-0.346662207259337,0.00161934571230988,-0.00697139079001485,-0.0064458401901273,-0.0585612404716423,0.115282035574013,0.109406685843611,-0.025101316592232,-0.0514036233590367,0.156474322253409,-0.346326139793056,-0.156152915055439,0.0826036891481261,-0.138016103228091,-0.102089428399951,-0.122458544559265,1.46496543276207,0.103883911178621,-0.0710814796700202,0.000578788014544232,-0.12238120762136,-0.113731313453653,0.992339772159949,-0.0854178635844223,-0.0204214182878262,0.707150909851965,0.850359608266083,0.369060967240026,-0.0137259557386059,0.117079637959333,0.00556756877538283,0.0532694867373001,-0.0108482954646356,0.0520438950832088,-0.152108751479417,0.0314173921412785,-0.167584702482863,-0.00855247074103728,-0.168317154414234,-0.109419772401143,2.35171192043714,-0.0425685934630376,0.103948360448642,-0.432363538835643,-0.0954392148164026,-0.0885528576028867,-0.0748614349727961,-0.0626161345412204,-0.0429086062980019,-0.0167687585326195,-0.0363579737818966,-0.652706882918133,-0.0182406587645503,-0.101513865917305,-0.0616866648329188,-0.0890602240777391,-0.0751924096404026,-0.0288077776313155,-0.0587716876610406,-0.0189351763834306,-0.107178546316247,0.00741612066405691,-0.00658886059871913,0.0311516270079055,-0.00515962988967707,-0.163677775361285,0.00855057353611036,-0.108081695295103,-0.15246739006077,-0.732360998587644,-0.00474908861463617,-0.0441137847446026,0.0604553011272549,-0.461808402297079,0.115535688204909,-0.0987340093854132,-0.066804630017092,-0.180864190474684,-0.0159506923479933,-0.00392913000879393,-0.0817393223868549,-0.0963130350193213,0.00670164775701068
16 cell_A,3,-0.47861743304763,-0.190535296247264,-0.982093655939364,-0.300825686555103,-0.237789605981133,-0.91044173360199,-1.14506782722288,1.99445907935155,-0.255287892128557,-0.243004237046083,-0.0421899029117611,-0.287484250242919,-0.192684163695673,0.147278133532926,-0.0434936489643263,-0.868243454561049,-0.357469260678424,-0.46919217331518,-0.45539829657371,-0.307208034911795,-0.203534161070364,-0.363656823233362,0.0743111356459433,-0.439800966742993,-0.0344381032135803,-0.0629769060578177,-0.67490837337312,0.449516301273735,-0.084855591670839,-0.126484097973996,-2.5804796993325,-0.0722500419891888,-0.291205445974872,0.505167965093238,-0.0251108546031771,-0.0225891885126227,-0.0482384112808541,-0.261291274758031,0.000705064109435589,-0.0773194913391683,-0.216531300974407,0.00893666815774922,0.0249882823129747,-0.185700897726189,-0.0329506038673855,-0.594708856745966,-0.581925979709849,-0.445233817930637,-0.0708293626862254,0.00435049834543495,3.51725166959731,0.278885705080888,0.141913059944121,1.92337224699727,0.430069476970482,-0.16184160884672,-0.403640756517963,-0.465281075685937,0.164799929346725,-0.0885434223487546,0.951043265294449,0.272536232763144,1.03304072323208,-0.168148698187297,-0.0355340529462844,0.750392914211854,0.0559469609160033,0.0571618135515922,-0.244417564926416,-0.049750937825811,0.511741329979699,0.20111381715508,0.132021942416135,0.286794922546417,-0.182136344440125,-0.221398964362187,0.740190069960847,-0.185487581606933,0.561362872853623,0.471787998320459,0.53429827507903,0.745365830967508,-0.0516028136732805,-0.0905518337977358,0.8444078208504,0.28051930760535,0.275150486516706,-0.48034041259216,0.333259801293262,-0.013525076038676,0.0104563778632947,0.159033367765946,-0.0674085418565818,-0.00019488894764705,-0.324409155305815,-0.0510409916289106,-0.0758682543101833,-0.116377966935012,-0.0767869558124092,-0.178659376542311,0.50035907441522,-0.162948207602382,-0.0253687320787414,-0.16558683272366,-0.218438821673271,0.691510669531191,-0.0843905314533214,0.0214930978223621,1.15800387532217,0.200626383125275,0.562250044938501,-1.46094993003808,0.17074191617667,-0.10317895464017,0.0475922611201769,-0.0446921839631597,-1.03924640604844,-0.0555507035075797,-0.0216942383429393,0.141675486694863,0.288303389762928,0.327134107570723,-0.0575266900129075,-0.0938442343737138,-0.175438299218739,-0.394349954404285,-0.0984367939419837,-0.00904286188290855,-0.139375354889149,-0.229466148188663,0.716008137137533,-0.250069563069737,-0.130593892962456,0.407135711998925,-1.09049166261131,0.0361781720113158,0.032072255236647,0.312018150615856,-0.546400813899584,0.0690995124714982,-0.0646245186883262,-0.144762300657465,-0.0752785707302153,-0.052634013324407,-0.0185632726722685,-0.0561837700640638,0.260962167923251,0.170574163250218
16 cell_B,3,-0.579767619918514,-0.163828702739234,-0.982093655939364,-0.192301918344611,-0.176969545979339,2.47869109843923,-0.790866104616091,-0.976212390971217,-0.203700692559239,-0.129544958795916,0.0700734628793229,-0.179623459711599,0.0653091135455013,0.197502887982981,-0.00712019540696126,-0.868243454561049,-0.307140505917264,-0.0533023798422439,-0.345317183651458,-0.163281748818978,-0.155798133646876,0.124120571913487,-1.40898667340253,-1.20994655664056,0.318106494427231,0.0685350875321765,0.00139001254634228,0.0499812526417345,-0.0942448691675429,-0.0911223994085735,1.2847131467455,-0.000278893399190578,-0.151070054129255,1.18101165436198,-0.0340353961963529,-0.0202285748741967,-0.0585115294904939,-0.0414371078638046,0.0292341954144464,0.00716952968773386,-0.1317060887808,-0.0301203301171795,0.0518269349147494,-0.0303710351432747,-0.018862057502101,0.314113494376325,0.384001322217926,2.49525873627642,-0.117971709389453,0.193350697805992,-1.03708163972624,0.12095511209536,0.0225629068388223,-0.673304267936609,0.098241304249021,-0.172327572325553,-0.324632500898657,-0.465281075685937,-0.160215864383314,0.109227969059771,0.822713623040078,-0.00758470173915177,0.467829214983317,-0.122310617158192,0.239687847768205,-0.72962081781557,-0.013723050447653,-0.026027472190876,-0.14157375561001,-0.0601724121255232,0.953416332477616,-0.035556362139351,0.0946014770259203,-0.0346282023536682,-0.051328446048673,-0.165911872080407,-0.0426630162540508,-0.116613336371138,0.0142142475416137,-0.132556546710263,0.0317121726202656,2.24415374272073,-0.0431879429869155,-0.0946392326881939,0.183905498700492,0.0442795264974412,0.0269515784454882,1.15397430135036,0.377520846340615,0.0428936190605101,0.707150909851965,0.403537726559598,-0.0732816886593067,-0.0147146831982319,-0.239928026411798,0.0271589259498257,0.0191963739334929,-0.0554998105615819,0.0180517555307383,-0.139488529158296,0.293589228869199,-0.145554970689364,0.0831371373082217,-0.153703771961697,-0.104462662609336,0.450652328357928,-0.0777339051122291,-0.0557379397625867,-0.0187469052952893,-0.00573732048499142,-0.0686598066630032,-1.54100092951131,-0.0522503035718679,-0.083046065988542,-0.0204072330678042,-0.0155403970550331,-0.966483701607591,0.0144424236011726,-0.159942895684853,-0.012004548377534,0.0380023383877988,0.0146283639933132,-0.0496130488128693,0.0273592400338874,-0.146922520817004,-0.245577447009199,-0.196073243873459,-0.00904286188290855,-0.100533025623996,-0.101932480500083,-0.0546667781379361,-0.0845540433684785,-0.124180680762774,-0.160004869571642,-1.09049166261131,-0.00768245485644734,-0.0533482407886614,-0.108305124599225,-0.372827046807272,0.0690995124714982,-0.0797705073990285,-0.114493707627054,-0.13102820788434,-0.0406201491345547,-0.00969201499509418,-0.0722045355921902,0.13063920126556,0.0413085264053905
