"","Avg.Egg","Avg.2cell","Avg.16cell","Avg.Morula","Avg.Blastula","Avg.Gastrula","Avg.Prism","Avg.Pluteus"
"100889190",0,0.0960264900662251,0.312913907284768,0.79635761589404,0.253311258278146,0.456953642384106,0.389072847682119,1
"100889221",0,0.0527522935779815,-0.0802752293577983,-0.229357798165138,-0.591743119266055,0.293577981651376,0.408256880733945,0.217889908256881
"100889255",0,0.615831134564644,-0.384168865435356,-0.269656992084433,-0.319261213720317,-0.305013192612137,0.0849604221635884,0.110290237467018
"100889268",0,-0.0847029077117572,-0.29456384323641,0.0151706700379267,-0.0935524652338812,-0.0973451327433628,0.503160556257901,-0.496839443742099
"100889288",0,-0.289010989010989,0.126923076923077,0.123626373626374,0.592307692307692,-0.339010989010989,0.00164835164835159,-0.407692307692308
"100889292",0,-0.991240875912409,-1,-0.448175182481752,-0.633576642335766,-0.408759124087591,-0.118248175182482,-0.173722627737226
"100889310",0,0.551948051948052,0.350649350649351,0.387445887445887,0.707792207792208,0.885281385281385,0.502164502164502,1
"100889332",0,-0.0997732426303856,0.378684807256236,0.308390022675737,-0.489795918367347,0.510204081632653,0.317460317460317,0.494331065759637
"100889342",0,0.339271255060729,-0.273684210526316,-0.131174089068826,-0.138461538461538,-0.229959514170041,-0.0542510121457489,0.726315789473684
"100889393",0,0.560185185185185,-0.0717592592592593,0.809027777777777,0.520833333333333,0.121527777777778,0.928240740740741,-0.0543981481481482
"100889414",0,-0.0294117647058824,0.720588235294117,0.955882352941176,-0.0441176470588236,0.349264705882353,0.536764705882353,0.00735294117647059
"100889415",0,0.15374677002584,0.170542635658915,-0.0956072351421187,-0.193798449612403,-0.251937984496124,-0.667958656330749,-0.829457364341085
"100889424",0,-0.689981096408317,-0.810964083175803,-0.264650283553875,-0.122873345935728,0.189035916824197,-0.183364839319471,-0.328922495274102
"100889432",0,0.0851485148514852,0.235643564356436,0.184158415841584,0.00792079207920793,0.312871287128713,0.63960396039604,1
"100889439",0,1,0.30147575544624,0.20449754040759,0.578355586788475,0.250878425860857,0.392129304286718,0.0344342937456078
"100889464",0,-0.0439024390243903,-0.507317073170731,0.00487804878048781,-0.409756097560975,-0.151219512195122,0.492682926829269,0.2
"100889472",0,-0.0586734693877552,0.0229591836734694,-0.153061224489796,0.232142857142857,0.846938775510204,0.660714285714286,0.760204081632653
"100889485",0,0.782222222222222,0.823333333333333,0.496666666666667,0.498888888888889,1,0.778888888888889,0.824444444444445
"100889509",0,0.0312499999999997,0.0340909090909088,-0.0156250000000002,-0.0326704545454547,-0.610795454545455,-0.923295454545455,-0.965909090909091
"100889523",0,-0.0930232558139535,0.354651162790697,-0.0755813953488373,-0.226744186046512,-0.145348837209302,0.337209302325582,0.773255813953488
"100889538",0,-0.767164179104478,-0.459701492537313,-0.453731343283582,-0.928358208955224,-1,-0.608955223880597,-0.397014925373134
"100889551",0,0.0527704485488127,-0.717678100263852,-0.20844327176781,-0.49868073878628,0.282321899736148,0.147757255936676,0.0949868073878629
"100889553",0,-0.062937062937063,-0.083916083916084,-0.0244755244755249,-0.237762237762238,0.0734265734265731,-0.0384615384615389,0.762237762237762
"100889564",0,0,-0.487179487179487,-0.0915750915750913,0.201465201465201,-0.692307692307692,-0.087912087912088,-0.798534798534799
"100889566",0,-0.267241379310345,-0.442528735632184,0.17816091954023,0.290229885057471,0.405172413793103,0.50287356321839,0.557471264367816
"100889574",0,0.250793650793651,0.476190476190477,0.479365079365079,-0.304761904761904,-0.0476190476190473,-0.244444444444444,0.695238095238096
"100889596",0,-0.953775038520801,-0.820236260914227,0.0462249614791989,-0.518233179250128,-0.275295326142784,-0.899845916795069,-0.839753466872111
"100889646",0,-0.0106761565836303,0.128113879003559,-0.320284697508897,-0.871886120996441,-0.0818505338078293,-0.338078291814946,-0.0249110320284702
"100889680",0,0.713991769547325,0.254115226337449,0.253086419753086,0.362139917695473,0.623456790123457,1,0.664609053497942
"100889686",0,-0.191780821917808,-0.23972602739726,-0.191780821917808,-0.849315068493151,-0.732876712328767,-0.438356164383562,0.150684931506849
"100889727",0,0.168831168831169,0.511363636363636,0.224025974025974,0.183441558441558,0.194805194805195,-0.217532467532468,-0.488636363636364
"100889752",0,-0.194759825327511,-0.14235807860262,-0.0759825327510917,0.125764192139738,0.346724890829694,0.805240174672489,0.36943231441048
"100889756",0,-0.0200471698113208,0.00707547169811321,-0.0660377358490567,-0.264150943396226,0.735849056603774,0.663915094339623,-0.106132075471698
"100889761",0,-0.451515151515152,0.53030303030303,0.209090909090909,0.00303030303030303,0.272727272727273,0.548484848484848,-0.333333333333333
"100889770",0,-0.431619786614937,-0.40737148399612,0.278370514064015,-0.103782735208535,0.568380213385063,-0.225024248302619,0.0775945683802134
"100889772",0,0.296692607003891,0.219844357976654,0.348249027237354,-0.188715953307393,0.811284046692607,0.0807392996108949,-0.014591439688716
"100889839",0,-0.269282814614344,-0.284167794316644,-0.148849797023004,-0.0541271989174561,-0.225981055480379,-0.0433017591339648,0.715832205683356
"100889845",0,-0.365909090909091,-0.00681818181818208,-0.468181818181818,0.486363636363636,0.129545454545454,0.504545454545455,0.531818181818182
"100889849",0,-0.0948275862068966,-0.883620689655172,-0.0991379310344823,0.116379310344828,-0.762931034482758,-0.0948275862068966,-0.0387931034482754
"100889865",0,-0.103047895500726,-0.248185776487663,0.0362844702467344,-0.011611030478955,0.00580551523947751,0.751814223512337,0.37155297532656
"100889866",0,0.711538461538462,0.0357142857142858,-0.159340659340659,-0.0989010989010987,0.453296703296704,0.307692307692308,0.840659340659341
"100889891",0,0.180929095354523,0.286063569682152,0.359413202933985,0.356968215158924,0.462102689486553,0.47921760391198,1
"100889901",0,0.073816155988858,-0.233983286908078,0.266016713091922,0.0306406685236768,-0.225626740947075,0.766016713091922,0.486072423398329
"100889936",0,0.207240948813983,-0.18227215980025,0.495630461922597,0.615480649188514,0.205992509363296,0.495630461922597,0.81772784019975
"100889952",0,-0.600649350649351,-0.376623376623377,-0.194805194805195,0.113636363636364,-0.0941558441558439,0.256493506493506,0.399350649350649
"100889956",0,0.259920634920635,0.277777777777778,0.219246031746032,0.201388888888889,0.530753968253968,0.821428571428571,1
"100889974",0,-0.0237203495630464,-0.390761548064919,-0.234706616729089,-0.476903870162297,-0.385767790262172,0.523096129837703,0.0711610486891385
"100890009",0,0.0666666666666667,0.526666666666666,0.28,0.459999999999999,0.56,0.16,1
"100890029",0,0.0801815431164904,-0.192133131618759,0.05446293494705,-0.0665658093797276,-0.00151285930408455,0.642965204236006,0.807866868381241
"100890040",0,-0.305555555555555,0.226851851851852,-0.0416666666666662,-0.578703703703703,-0.638888888888888,-0.773148148148147,-0.0138888888888884
"100890060",0,-0.0717614165890029,0.153774464119292,0.133271202236719,-0.0717614165890029,0.264678471575023,0.450139794967381,0.928238583410997
"100890076",0,-0.622222222222222,-0.283333333333333,-0.155555555555556,0.377777777777778,-0.433333333333333,0.0499999999999994,0.161111111111111
"100890106",0,0.0284090909090909,-0.190340909090909,-0.298295454545455,-0.602272727272727,-0.971590909090909,-0.428977272727273,-0.159090909090909
"100890194",0,-0.640699523052464,-0.80127186009539,-0.985691573926868,-0.298887122416534,0.0143084260731318,-0.429252782193959,-0.0937996820349761
"100890200",0,-0.11284046692607,0.0544747081712063,-0.0778210116731517,0.449416342412451,-0.0359922178988326,0.0914396887159534,0.88715953307393
"100890214",0,-0.156020942408377,-0.121465968586387,0.154973821989529,-0.116230366492147,0.149738219895288,0.247120418848168,0.843979057591623
"100890216",0,0.451977401129944,0.72316384180791,0.128813559322034,0.209039548022599,0.440677966101695,0.685875706214689,1
"100890252",0,0.104336043360434,-0.149051490514905,0.275067750677507,0.227642276422764,0.426829268292683,0.850948509485095,0.247967479674797
"100890275",0,0.133514986376022,0.226158038147139,-0.0435967302452316,0.102179836512262,0.361035422343324,0.799727520435967,0.956403269754768
"100890281",0,-0.386091127098321,0.287769784172662,-0.47242206235012,-0.136690647482014,-0.551558752997602,-0.470023980815348,-0.712230215827338
"100890285",0,-0.171641791044777,-0.291044776119403,-0.328358208955224,-0.283582089552239,0.671641791044776,-0.283582089552239,-0.0970149253731352
"100890292",0,0.40990990990991,0.466216216216216,0.396396396396396,0.337837837837838,0.704954954954955,1,0.925675675675675
"100890296",0,-0.386780905752754,0.455324357405141,0.0416156670746633,-0.0893512851897184,0.179926560587515,0.0820073439412485,0.613219094247246
"100890300",0,0.117302052785924,0.302052785923754,0.029325513196481,0.526392961876833,1,0.700879765395894,0.629032258064516
"100890302",0,0.0708661417322831,-0.122047244094488,0.295275590551181,0.877952755905512,0.708661417322835,0.169291338582677,-0.118110236220473
"100890324",0,-0.314696485623003,-0.432907348242811,-0.255591054313099,0.567092651757189,0.186900958466454,0.349840255591055,0.287539936102237
"100890385",0,-0.564212328767123,0.173801369863014,0.00428082191780832,0.435787671232877,-0.257705479452055,0.414383561643836,0.178938356164384
"100890399",0,0.19212962962963,0.137731481481481,0.163194444444444,0.650462962962963,0.958333333333333,1,0.778935185185185
"100890400",0,0.0910973084886127,-0.271221532091097,-0.269151138716356,0.269151138716356,0.244306418219462,0.728778467908903,-0.0455486542443065
"100890417",0,0.259554140127389,-0.194267515923567,0.143312101910828,0.785031847133758,0.805732484076433,0.125796178343949,0.578025477707006
"100890421",0,0.195652173913043,0.537267080745342,0.304347826086956,0,0.400621118012422,1,0.74223602484472
"100890451",0,0.15036231884058,0.221014492753623,0.375,-0.0507246376811593,-0.0670289855072462,0.932971014492754,0.590579710144927
"100890479",0,0.352468427095293,0.489092996555683,0.750861079219288,0.649827784156142,0.882893226176808,1,0.554535017221584
"100890536",0,0.207289293849658,1,0.642369020501139,0.681093394077449,0.637813211845103,0.801822323462415,0.583143507972665
"100890548",0,0.456479690522244,0.388781431334623,0.771760154738878,0.431334622823985,0.110251450676983,0,-0.228239845261122
"100890576",0,0.136178861788618,0.145325203252033,-0.0294715447154473,-0.329268292682927,-0.75609756097561,-0.794715447154472,-0.854674796747967
"100890600",0,0.360064153969527,1,0.391339214113873,0.266238973536488,0.13392141138733,0.117080994386528,0.352044907778669
"100890608",0,0.0367383512544803,0.149641577060932,-0.0869175627240143,0.189964157706093,0.459677419354839,0.686379928315412,0.913082437275986
"100890613",0,0.222857142857143,-0.329523809523809,-0.0685714285714284,0.670476190476191,0.304761904761905,0.352380952380952,-0.142857142857143
"100890645",0,-0.558734939759036,-0.344879518072289,-0.150602409638554,-0.325301204819277,-0.846385542168675,-0.578313253012048,-1
"100890651",0,0.0422535211267602,0.137323943661972,0.806338028169014,0.147887323943662,0.172535211267605,1,0.665492957746479
"100890697",0,-0.133333333333333,-0.445833333333333,-0.3875,0.0291666666666662,0.4,0.425,0.554166666666667
"100890710",0,0.310897435897436,0.192307692307692,0.259615384615384,-0.211538461538461,0.689102564102564,0.66025641025641,-0.310897435897436
"100890726",0,0.0873080032336298,0.221907841552142,1,0.0339531123686338,0.0873080032336298,0.134195634599838,0.262732417138238
"100890739",0,0.462085308056872,0.616113744075829,0.0639810426540282,-0.0545023696682465,0.170616113744076,0.945497630331753,-0.0023696682464455
"100890740",0,0.0285714285714286,-0.02,-0.125714285714286,-0.154285714285714,0.845714285714286,0.668571428571429,0.54
"100890751",0,-0.301418439716312,-0.368794326241134,-0.219858156028368,-0.801418439716312,-0.794326241134751,-1,-0.900709219858156
"100890825",0,-0.136029411764706,-0.0419117647058823,-0.0786764705882353,-0.149264705882353,0.850735294117647,0.391911764705882,0.141176470588235
"100890852",0,-0.145631067961164,-0.223300970873785,-0.737864077669902,0.0776699029126214,0.00970873786407875,0.262135922330098,-0.446601941747572
"100890855",0,-0.432045779685265,-0.55793991416309,-0.329041487839771,-0.400572246065808,-0.354792560801144,0.44206008583691,0.223175965665236
"100890858",0,-0.587171052631579,-1,-0.838815789473684,-0.840460526315789,-0.452302631578947,-0.921052631578947,-0.445723684210526
"100890870",0,-0.0591497227356747,0,-0.0314232902033274,0.062846580406654,-0.853974121996303,-0.682070240295749,-0.937153419593346
"100890890",0,0.287431693989071,-0.0273224043715847,0.333333333333333,0.167213114754098,0.740983606557377,0.374863387978142,0.972677595628415
"100890892",0,0.128571428571429,0.107142857142857,-0.332142857142857,-0.871428571428571,-0.453571428571429,-0.278571428571429,-0.242857142857143
"100890893",0,0.559718969555035,0.637002341920375,-0.0679156908665106,0.428571428571429,-0.362997658079625,-0.152224824355972,0.416861826697892
"100890899",0,0.280078895463511,0.303747534516765,0.134122287968442,0.483234714003945,1,0.915187376725838,0.483234714003945
"100890919",0,-0.422119815668203,-0.474654377880184,-0.197235023041475,0.31889400921659,0.525345622119816,-0.1963133640553,0.341013824884793
"100890923",0,0.168299198575245,-0.831700801424755,-0.744879786286732,-0.70080142475512,-0.714603739982191,-0.304986642920748,-0.382902938557435
"100890933",0,-0.0546006066734075,0.070273003033367,0.0394337714863499,0.192618806875632,0.945399393326593,0.162790697674419,0.627906976744186
"100890951",0,0.335314091680815,1,0.449066213921902,0.619694397283531,0.353989813242784,0.517826825127334,0.286926994906621
"100890978",0,0.0109395109395109,0.446589446589447,-0.0444015444015444,0.083011583011583,0.0624195624195624,0.955598455598456,0.592664092664093
"100890992",0,-0.0349344978165939,0.384279475982533,-0.0109170305676856,0.229257641921397,0.462882096069869,0.539301310043668,0.965065502183406
"100891011",0,-0.169491525423729,-0.308007013442431,-0.265926358854471,0.555230859146698,-0.330800701344243,-0.397428404441847,-0.444769140853302
"100891017",0,0.112028301886792,0.044811320754717,0.195754716981132,0.418632075471698,0.593160377358491,0.733490566037736,1
"100891032",0,-0.306666666666667,-0.362222222222222,0.562222222222222,-0.437777777777778,0.402222222222222,0.213333333333334,0.202222222222222
"100891038",0,-0.632783882783883,-0.418498168498169,-0.431318681318681,-0.980769230769231,-1,-0.978021978021978,-0.883699633699634
"100891054",0,-0.246995192307692,0.620793269230769,-0.379206730769231,-0.227764423076923,-0.132211538461538,0.00540865384615392,0.104567307692308
"100891078",0,-0.224899598393574,-0.204819277108434,0.132530120481928,-0.210843373493976,0.168674698795181,0.775100401606426,0.630522088353413
"100891133",0,-0.0172413793103449,0.301349325337331,-0.0539730134932534,0.246626686656672,-0.24287856071964,-0.182908545727136,0.75712143928036
"100891136",0,-0.299459459459459,-0.448648648648649,-0.22054054054054,0.0994594594594595,-0.0227027027027026,-0.767567567567567,0.232432432432433
"100891256",0,0.357894736842105,0.329824561403509,0.498245614035088,0.250877192982456,0.203508771929825,-0.080701754385965,0.919298245614035
"100891296",0,-0.0898058252427185,-0.223300970873786,-0.327669902912621,-0.393203883495146,0.253640776699029,0.171116504854369,0.606796116504854
"100891330",0,-0.138509968520462,-0.232948583420776,-0.367261280167891,0.0157397691500526,0.399790136411333,0.42392444910808,-0.57607555089192
"100891335",0,0.631578947368421,0.406015037593984,0.353383458646616,0.353383458646616,-0.368421052631579,0.518796992481203,-0.18796992481203
"100891337",0,-0.00625000000000001,0.115625,0.0281249999999997,0.134375,-0.21875,-0.7,-0.865625
"100891350",0,-0.446002805049088,-0.638148667601683,-0.719495091164095,-0.340813464235624,-0.339410939691445,0.280504908835905,0.23562412342216
"100891360",0,-0.153532608695652,-0.612771739130435,-0.293478260869565,-1,-0.550271739130435,-0.398097826086957,-0.797554347826087
"100891372",0,0.0299607072691552,0.110019646365422,0.050098231827112,0.0279960707269155,0.0795677799607073,0.193516699410609,1
"100891375",0,0.351485148514851,0.684818481848185,0.471947194719472,-0.315181518151815,-0.0858085808580859,-0.0346534653465347,0.115511551155115
"100891406",0,-0.331230283911672,-0.239747634069401,0.0757097791798108,-0.32807570977918,-0.924290220820189,-0.59621451104101,-0.258675078864353
"100891465",0,0.209718670076726,0.322250639386189,0.404092071611253,0.375959079283887,0.296675191815857,0.370843989769821,1
"100891467",0,0.541747572815534,0.163106796116505,0.50873786407767,0.510679611650485,0.685436893203883,1,0.699029126213592
"100891478",0,0.232432432432432,0.266666666666667,0.163963963963964,0.545945945945946,0.47027027027027,1,0.882882882882883
"100891481",0,-1,-0.884459459459459,-0.824324324324324,-0.851351351351351,-0.841216216216216,-0.386486486486487,-0.517567567567568
"100891499",0,-0.106860158311346,0.0382585751978892,0.0686015831134565,0.448548812664908,0.420844327176781,0.893139841688654,0.734828496042217
"100891510",0,0.407467532467532,0.308441558441558,-0.0633116883116884,0.00162337662337662,0.761363636363636,0.871753246753247,0.936688311688312
"100891530",0,0.713147410358566,0.906374501992032,-0.0358565737051793,0.0398406374501992,0.818725099601594,0.964143426294821,0.619521912350598
"100891579",0,-0.195076923076923,0.704615384615385,-0.203692307692308,0.121846153846154,0.473230769230769,0.796307692307692,0.486153846153846
"100891639",0,0.106329113924051,-0.260759493670886,-0.0405063291139241,0.315189873417722,-0.331645569620253,-0.0734177215189874,0.668354430379747
"100891641",0,0.235897435897436,0.179487179487179,-0.282051282051282,-0.564102564102564,-0.138461538461539,-0.764102564102564,-0.266666666666667
"100891648",0,0.0945945945945945,0.171171171171171,0.0540540540540538,-0.105105105105105,-0.147147147147147,-0.666666666666667,-0.828828828828829
"100891656",0,-0.0285714285714286,-0.668571428571429,0.302857142857143,-0.0114285714285714,0.16,-0.211428571428571,-0.697142857142857
"100891673",0,0.237201365187713,0.273037542662116,0.179180887372014,-0.0255972696245734,0.435153583617748,0.639931740614335,0.974402730375427
"100891691",0,-0.446891191709845,-0.475388601036269,-0.410621761658031,-0.966321243523316,-1,-0.971502590673575,-0.784974093264249
"100891745",0,0.0835616438356164,-0.045205479452055,0.0397260273972602,-0.126027397260274,0.672602739726027,-0.327397260273973,0.321917808219178
"100891746",0,-0.766304347826087,-0.851449275362319,-0.384057971014493,-0.382246376811594,0.148550724637681,0.045289855072464,0.0398550724637681
"100891806",0,0.351988217967599,0.46980854197349,0.326951399116348,0.106038291605302,0.581737849779087,0.991163475699558,1
"100891813",0,-0.179185520361991,0.223529411764706,0.0407239819004524,0.314027149321267,0.276923076923077,0.398190045248869,0.820814479638009
"100891817",0,-0.158490566037736,-0.0440251572327044,-0.262893081761006,0.0729559748427674,0.118238993710692,0.108176100628931,0.737106918238994
"100891837",0,0.261363636363636,0.353146853146853,0.617132867132867,0.393356643356643,0.532342657342657,0.513111888111888,1
"100891843",0,0.171581769436997,0.270777479892761,-0.158176943699732,-0.729222520107239,0.0361930294906165,-0.0160857908847185,-0.245308310991957
"100891907",0,0.88,0.490909090909091,0.429090909090909,0.858181818181818,1,0.850909090909091,0.749090909090909
"100891930",0,-0.462167689161554,-0.251533742331288,-0.445807770961145,-0.361963190184049,0.474437627811861,-0.429447852760736,0.537832310838446
"100891946",0,-0.0979955456570157,-0.0189309576837417,0.05456570155902,0.420935412026726,0.789532293986637,0.902004454342984,0.76837416481069
"100891958",0,-0.0576923076923071,-0.487179487179487,-0.33974358974359,-0.858974358974359,-0.583333333333333,-0.294871794871795,-1
"100892079",0,0.0728929384965827,0.312072892938497,-0.0227790432801823,-0.612756264236902,0.387243735763098,-0.236902050113895,0.359908883826879
"100892098",0,0.405244338498212,0.502979737783075,0.266984505363528,0.560190703218117,0.595947556615018,1,0.916567342073897
"100892111",0,-0.662971175166297,0.274944567627494,0.164079822616408,0.0776053215077606,-0.412416851441242,0.0820399113082041,0.337028824833703
"100892112",0,-0.0583333333333337,-0.297222222222222,-0.666666666666667,-0.513888888888889,0.333333333333333,-0.458333333333333,0.180555555555555
"100892136",0,0.108308605341246,0.64540059347181,0.240356083086053,-0.164688427299703,-0.106824925816024,-0.35459940652819,0.229970326409495
"100892171",0,0.353693181818182,0.289772727272727,0.167613636363636,0.5625,0.586647727272727,0.377840909090909,1
"100892227",0,0.642857142857143,-0.26530612244898,0.108843537414966,0.0476190476190473,-0.122448979591837,0.41156462585034,0.73469387755102
